"intProjectID","intProjectNo","strDescription","strLegal","strFileNo","datStartDate","datComplDate","bolCancelled","curSSAFees","curSSADisbursements","curPrice","curExpToDate","strAgentFirstName","strAgentLastName","strLocation","strProvAbrev","strDeptAbrev","strClientContactFirst","strClientContactLast","strRollNumber","strProjRefNo","strLDU","strPACNo","strSMANo","datReportOfSurplus","strDisposalMethod","strPropertyType","strPurchaserType","strInterestSold"
307,765939,"240 CAMPBELL STREET - RCMP MOBILE HOME & LOT","LOT 8, BLK 8, DL 114, CLAYQUOT DISTRICT, PL 717","9075-T6/42",6/23/1994,6/30/1995,0,.0000,.0000,.0000,.0000,"TINA","IRELAND","TOFINO","BC","RCMP","","","","","0","302","0",12/2/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
308,766496,"DISPOSAL OF LOG CABIN ALONG THE STIKINE RIVER, B.C.","","9075-S138/1",7/5/1994,,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","STIKINE RIVER","BC","PWGSC","","","","","0","0","766582",7/5/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Building Only"
309,0,"CHARLES V. HER MAJESTY - DOUGLAS BORDER CROSSING","10 ACRE PARCEL - WESTERN HALF OF PLAN M3406 C.L.S.R.","9075-S23/57",,5/13/1994,1,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","SURREY","BC","PWGSC","","","","","","0","0",,"Interdepartmental Transfer","Vacant Land","Private Sector","Other"
310,765951,"RETROCESSION OF WATERLOT 446, COWICHAN","LOT 446, COWICHAN DISTRICT, CONTAINING 0.171 HA.","9075-T26/3",6/6/1994,1/8/1902,1,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","TSEHUM HARBOUR","BC","DFO-SCH","","","","","0","0","766556",5/9/1994,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
311,765842,"VARIOUS BLDGS. FOR REMOVAL","","",,8/17/1994,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","VARIOUS","","PWGSC","","","","","","0","0",,"Direct Negotiations","Improved","CLC","Administration & Control"
312,765870,"VERNON - DND 20 ACRES TO CITY OF VERNON","","9075-V6/40",8/15/1994,4/1/1995,1,.0000,.0000,.0000,.0000,"THERESA","LIAO","VERNON","BC","DND","","","","","","0","0",8/20/1986,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
313,765931,"MISCELLANEOUS REPORTS - OGD PROGRAM","","",,8/17/1994,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","VARIOUS","","PWGSC","","","","","","0","0",,"Direct Negotiations","Improved","CLC","Administration & Control"
314,765922,"INITIATE 2ND PHASE OF SUBDIVISION OF LOT","","9075-N1/7",,8/17/1994,1,.0000,.0000,.0000,.0000,"THERESA","LIAO","BOSTON BAR","BC","RCMP","","","","","","0","0",,"Direct Negotiations","Improved","CLC","Administration & Control"
315,765932,"TRANSFER LOT BACK TO PROVINCE","LOTS 3093 & 3094, RANGE 4, COAST DISTRICT","5400-E26",,4/3/1995,0,.0000,.0000,.0000,.0000,"THERESA","LIAO","ETHELDA BAY","BC","TC","","","","","","0","0",,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","CLC","Administration & Control"
316,765988,"PBS - HAMMOND BAY ROAD - PORTION NORTH OF ROAD.","PART OF LT. A, SEC. 9, WILLINGDON DIST. PLAN 21563 LYING NORTH OF ROAD","9075-N2/66",5/15/1994,12/1/1996,1,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","NANAIMO","BC","DFO","","","","","0","0","766523",5/15/1994,"Tender","Vacant Land","Private Sector","Fee Simple"
317,765961,"LICENSE OF OCCUPATION FOR BC TEL MOBILITY CELLULAR SITE.","L.S. 13, SEC 29, TWP 3, RANGE 28, WEST OF THE 6TH MERIDIAN","9075-A2/22",7/13/1994,2/14/1995,0,.0000,.0000,.0000,.0000,"TINA","IRELAND","AGASSIZ","BC","AGR","","","","","0","0","0",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Other"
318,765962,"RESIDENCE ON TWO LOTS","LOTS 1&2, BLK.11, TWNSITE OF MAYO, PLAN 21592 LTO;17544 CLSR","9075-M8/14",7/19/1994,8/8/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","MAYO","YT","HWC","","","","","","0","0",6/13/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
319,766589,"RETROCEDE WATERLOT; DISPOSAL OF IMPROVEMENTS","LOTS 604 AND 381, NOOTKA DISTRICT","9050-N31/1",8/18/1994,5/14/1996,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","NOOTKA","BC","PWGSC","","","","","","0","766579",1/22/1981,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
320,765983,"EASEMENT OVER ACCESS ROAD TO RADIO RANGE SITE","PCLS. C TO H, SEC.24 & 13; SEC.18; D.L.16, PL.4023; TP 20 W6 LDYD","9075-A8/5",7/22/1994,1/11/1995,1,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","ASHCROFT","BC","TC","","","","","","0","0",7/22/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Easement"
321,765984,"DISPOSAL OF METEOROLOGICAL STATION-POSSIBLE LEASEBACK","LOT B, SECTION 28, TOWNSHIP 9, O.D.Y.D., PLAN 25404","9075-V6/41",9/20/1994,,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","VERNON","BC","EC-AES","","","","","18706","306","766567",9/13/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Fee Simple"
322,765995,"DISPOSAL OF FISHERIES BUILDING ON 1094 FRONT STREET","BLOCK B, LOT 10, LADUE ESTATE","9075-D1/51",9/22/1994,10/29/1996,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","DAWSON CITY","YT","DFO","","","","","0","0","766506",9/22/1994,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
323,766007,"HIGHWAY BYPASS THROUGH DND PROPERTY - 13.32 HA.","","9075-N2/60",10/11/1994,,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","NANAIMO","BC","DND","","","","","0","0","766524",3/20/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Province","Fee Simple"
324,765992,"DISPOSAL OF RCMP MARRIED QUARTERS","LOT 5, D.L. 150, KDYD, PLAN 26128","9075-E5/13",9/22/1994,6/1/1995,0,.0000,.0000,.0000,.0000,"TINA","IRELAND","ENDERBY","BC","RCMP","","","","","","0","0",8/8/1994,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
325,766039,"1255 VALLEYVIEW DR/ VACANT LOT  PAC/312","LOT 13 DL 6251 K.D.,PL 13922","9075-S18/13",12/6/1994,3/20/1996,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","SPARWOOD","BC","RCMP","","","","","0","0","0",10/19/1994,"Tender","Vacant Land","Private Sector","Fee Simple"
326,766042,"1277 PINYON ROAD/LIVING QUARTER - PAC/311","LOT 15 DL 4135 K.D. PL 13055","9075-S18/12",12/6/1994,3/21/1996,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","SPARWOOD","BC","RCMP","","","","","0","0","0",10/13/1994,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
327,766045,"1275 PINYON ROAD /LIVING QUARTER - PAC/310","LOT 16 DL 4135 K. D. PL 13055","9075-S18/11",10/6/1994,3/20/1996,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","SPARWOOD","BC","RCMP","","","","","0","0","0",10/13/1994,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
328,766048,"#2 CHIMO CRESCENT/HOUSE   PAC/313","LT 104 DL 3512 & 8965 K.DL. PL 14014","9075-E3/3",12/6/1994,3/20/1996,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","ELKFORD","BC","RCMP","","","","","","0","0",10/13/1994,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
329,766033,"1351 ELMWOOD DRIVE (RESIDENTIAL)","LOT 14 PL 31703 DL 8097 LILLOET DISTRICT","9075-P4/14",12/16/1994,5/31/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PEMBERTON","BC","RCMP","","","","","","0","0",10/4/1994,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
330,766036,"7444 DOGWOOD STREET    PAC/314","LOT 4 DL 8097 LILLOET DISTRICT PL 31703","9075-P4/13",12/16/1994,7/4/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PEMBERTON","BC","RCMP","","","","","","0","0",10/4/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
331,766051,"102 ALSEK ROAD RESIDENCE, PART OF LAND CLAIM","LOT 56, BLOCK 27, PLAN 40721","9075-H1/24",1/3/1995,2/14/1995,0,.0000,.0000,.0000,.0000,"JUNE","OGDEN","HAINES JUNCTION","YT","DFO","","","","","","0","0",7/3/1990,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
332,766054,"620 BEATTY STREET (PEDESTRIAN WALKWAY)","NE PORTION OF LOT N, BLK 49, DL 541, LD 36, PLAN 4656, NEW WEST DIST.","9075-V3/439",2/1/1995,9/13/1996,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","VANCOUVER","BC","DND","","","","","","0","766564",1/12/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
333,766052,"DISPOSAL OF LIGHTHOUSE (1 ACRE SITE)","PART OF LOT 207, GROUP 1, KOOTENAY DISTRICT, B.C.","9075-P79/1",2/1/1995,7/25/1995,0,.0000,.0000,.0000,.0000,"THERESA","LIAO","PILOT BAY","BC","TC","","","","","","0","0",11/24/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Fee Simple"
334,766057,"DISPOSAL OF PART OF DOMESTIC SITE TO VILLAGE OF MASSET","PART OF LOT 1, D.L. 7, PLAN 6844, QUEEN CHARLOTTE DISTRICT","9075-M6/35",2/2/1995,,1,.0000,.0000,.0000,.0000,"LOIS","DOIG","MASSET","BC","DND","","","","","0","0","766519",1/9/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
335,834141,"SRW FOR STORM DRAIN","PART L.1, SEC.2 & 10, ESQ.DIST, PLAN 32699 (SRW PLAN 57398)","9075-E6/67",3/8/1994,10/4/1994,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","ESQUIMALT","BC","PWGSC","","","","","0","0","0",3/8/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Municipality","Easement"
336,766069,"EXCHANGE OF LOTS WITH THE UNITED CHURCH HOSPITAL","EXCHANGE LOT 1, BLOCK 3, FOR LOT 2, BLOCK 7, PLAN 3417.","5400-B4/32",2/4/1995,11/7/1995,0,.0000,.0000,.0000,.0000,"JUNE","OGDEN","BELLA COOLA","BC","RCMP","","","","","","0","0",1/20/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Fee Simple"
337,766060,"EAGLE RIVER FISH HATCHERY RETROCESSION OF RESERVE (PHASE I)","BLOCKS A,B,C AND D, SW 1/4 OF SEC. 33, TOWNSHIP 23, RANGE 5","9075-S11/7",2/10/1995,3/31/1999,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SICAMOUS","BC","DFO","","","","","0","0","766549",2/6/1995,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
338,766102,"#1 CLEARWATER PLACE - HOUSE","LOT 144, DL 3512, KD, PLAN 14014","9075-E3/4",4/5/1995,3/20/1996,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","ELKFORD","BC","RCMP","","","","","","318","0",1/5/1995,"Direct Negotiations","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","CLC","Fee Simple"
339,765005,"LEASE OF COMMUNICATIONS SITE","","5400-S23/50",4/15/1994,1/30/1995,0,.0000,.0000,.0000,.0000,"THERESA","LIAO","SURREY","BC","IC","","","","","0","0","0",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Lease"
340,766084,"LICENSE TO PROV FOR ISLAND HWY","","9075-B40/3",4/22/1994,9/19/1994,0,.0000,.0000,.0000,.0000,"MIKE","SNELGROVE","BIG QUALICUM","BC","DFO","","","","","","0","0",4/22/1994,"Direct Negotiations","Vacant Land","CLC","Administration & Control"
